case,module,local_node,global_node,is_bridge_endpoint,distance_to_bridge_endpoint_before,top10_shell,degree_before,degree_after,tau_before,tau_after,delta_tau,tau_before_minus_S_before,tau_after_minus_S_after,delta_tau_centered,tau_ratio,shell,case_label,case_order
shell0-shell0,2,631,1631,0,-1,3,2,2,363.32749842793402,704.81996623268697,341.49246780475301,-44.934242025078397,-97.176013847691095,-52.241771822612698,1.9399026203145699,3,shell0-shell0,0
shell0-shell0,2,643,1643,0,-1,3,3,3,375.93105884575198,735.42809021657195,359.49703137082003,-32.330681607260502,-66.567889863806201,-34.2372082565456,1.95628446469576,3,shell0-shell0,0
shell0-shell0,2,648,1648,0,-1,3,2,2,344.80225994989098,665.165370441959,320.36311049206802,-63.459480503121902,-136.83060963841899,-73.371129135297593,1.92912126080214,3,shell0-shell0,0
shell0-shell0,2,649,1649,0,-1,3,2,2,346.94457983641001,675.04441249815602,328.09983266174601,-61.3171606166025,-126.951567582222,-65.634406965620002,1.94568369627348,3,shell0-shell0,0
shell0-shell0,2,650,1650,0,-1,3,2,2,312.680615800449,606.80018729079802,294.11957149034902,-95.581124652563702,-195.19579278958099,-99.614668137017205,1.94063896713717,3,shell0-shell0,0
shell0-shell0,2,656,1656,0,-1,3,3,3,349.29459260373102,687.68187499765395,338.38728239392401,-58.967147849282199,-114.314105082724,-55.346957233441998,1.96877332074195,3,shell0-shell0,0
shell0-shell0,2,657,1657,0,-1,3,2,2,357.86083897491699,702.31366234958705,344.45282337467103,-50.400901478096003,-99.682317730791297,-49.281416252695301,1.96253287831479,3,shell0-shell0,0
shell0-shell0,2,663,1663,0,-1,3,2,2,339.34158054845102,662.22006769700499,322.87848714855397,-68.920159904561501,-139.775912383373,-70.855752478811993,1.9514851867746701,3,shell0-shell0,0
shell0-shell0,2,668,1668,0,-1,3,2,2,295.52611169077397,569.57982651612497,274.05371482535099,-112.735628762239,-232.41615356425399,-119.68052480201401,1.9273417947992,3,shell0-shell0,0
shell0-shell0,2,674,1674,0,-1,3,2,2,372.21186776201199,726.63745814678896,354.42559038477702,-36.049872691000601,-75.358521933589401,-39.3086492425887,1.9522146419344999,3,shell0-shell0,0
shell0-shell0,2,677,1677,0,-1,3,3,3,332.02068539376802,640.487394742682,308.46670934891398,-76.241055059244701,-161.50858533769701,-85.267530278452,1.92905870904724,3,shell0-shell0,0
shell0-shell0,2,680,1680,0,-1,3,3,3,370.81453806168599,720.02320608432694,349.20866802264197,-37.447202391326996,-81.972773996051302,-44.525571604724199,1.94173402652447,3,shell0-shell0,0
shell0-shell0,2,686,1686,0,-1,3,3,3,359.85819420473302,708.35483882071901,348.49664461598599,-48.403546248279703,-93.641141259659406,-45.237595011379803,1.9684277035462401,3,shell0-shell0,0
shell0-shell0,2,687,1687,0,-1,3,3,3,341.85449021484197,672.757550982,330.90306076715802,-66.407250238170903,-129.23842909837799,-62.831178860207601,1.9679646464763401,3,shell0-shell0,0
shell0-shell0,2,699,1699,0,-1,3,2,2,341.88931412124299,670.74266145450599,328.85334733326198,-66.372426331769404,-131.25331862587299,-64.880892294103305,1.9618707978004899,3,shell0-shell0,0
shell0-shell0,2,702,1702,0,-1,3,2,2,354.93862336238197,689.59731334163303,334.65868997925099,-53.323117090630603,-112.398666738746,-59.075549648114901,1.9428635486580299,3,shell0-shell0,0
shell0-shell0,2,705,1705,0,-1,3,4,4,341.98786974480799,661.37093470117304,319.38306495636499,-66.273870708204498,-140.62504537920501,-74.351174671000607,1.9339017351542001,3,shell0-shell0,0
shell0-shell0,2,709,1709,0,-1,3,2,2,346.93961912615703,673.73021922979206,326.79060010363497,-61.322121326855502,-128.26576085058599,-66.943639523730795,1.94192355697723,3,shell0-shell0,0
shell0-shell0,2,718,1718,0,-1,3,2,2,355.05600846089499,688.33511951398498,333.27911105308999,-53.205731992117599,-113.660860566393,-60.455128574275797,1.9386663036567,3,shell0-shell0,0
shell0-shell0,2,719,1719,0,-1,3,2,2,370.96423196514297,727.88820064381002,356.92396867866699,-37.297508487869798,-74.107779436569004,-36.810270948699198,1.9621519756443899,3,shell0-shell0,0
shell0-shell0,2,726,1726,0,-1,3,2,2,335.52978579990702,648.809576245779,313.27979044587198,-72.7319546531062,-153.18640383459999,-80.454449181493601,1.9336869741653799,3,shell0-shell0,0
shell0-shell0,2,727,1727,0,-1,3,2,2,358.69589369447402,693.35449747345604,334.65860377898201,-49.565846758538598,-108.64148260692301,-59.075635848384103,1.93298699444838,3,shell0-shell0,0
shell0-shell0,2,728,1728,0,-1,3,2,2,304.904054672342,599.66610839208295,294.762053719741,-103.35768578067101,-202.32987168829499,-98.972185907624606,1.9667370741806001,3,shell0-shell0,0
shell0-shell0,2,732,1732,0,-1,3,2,2,320.29964200049898,619.58491752471502,299.28527552421599,-87.962098452513501,-182.41106255566299,-94.448964103149905,1.93439153929416,3,shell0-shell0,0
shell0-shell0,2,733,1733,0,-1,3,2,2,325.85027224658398,635.96324958268303,310.11297733609899,-82.411468206428793,-166.03273049769601,-83.621262291266902,1.95170390743582,3,shell0-shell0,0
shell0-shell0,2,735,1735,0,-1,3,2,2,338.01440437369899,666.31140769113097,328.29700331743197,-70.247336079314195,-135.68457238924799,-65.437236309933695,1.97125151789235,3,shell0-shell0,0
shell0-shell0,2,736,1736,0,-1,3,2,2,329.53418772415898,643.21250081528797,313.67831309112898,-78.727552728853496,-158.78347926508999,-80.055926536236797,1.9518839767656999,3,shell0-shell0,0
shell0-shell0,2,737,1737,0,-1,3,2,2,367.40672974268,710.88729782529094,343.48056808261202,-40.855010710333197,-91.108682255087402,-50.253671544754198,1.9348782705291601,3,shell0-shell0,0
shell0-shell0,2,743,1743,0,-1,3,2,2,275.96716803317003,534.77208710436003,258.80491907119,-132.29457241984301,-267.22389297601899,-134.92932055617601,1.9378105407092601,3,shell0-shell0,0
shell0-shell0,2,744,1744,0,-1,3,2,2,325.48004899864702,632.18793753431703,306.70788853567097,-82.781691454366197,-169.80804254606099,-87.026351091695204,1.94232469694923,3,shell0-shell0,0
shell0-shell0,2,751,1751,0,-1,3,2,2,366.00260903093698,706.772995320419,340.77038628948202,-42.259131422075903,-95.2229847599599,-52.963853337883997,1.93105999214524,3,shell0-shell0,0
shell0-shell0,2,753,1753,0,-1,3,2,2,291.43875056678201,562.41484251865199,270.97609195186902,-116.82298988623,-239.58113756172699,-122.758147675497,1.92978744736203,3,shell0-shell0,0
shell0-shell0,2,762,1762,0,-1,3,2,2,369.44126607991097,718.44700156298404,349.00573548307398,-38.820474373102002,-83.548978517394104,-44.728504144292103,1.9446853059657501,3,shell0-shell0,0
shell0-shell0,2,765,1765,0,-1,3,2,2,312.107161361941,606.26943018641703,294.162268824477,-96.154579091072193,-195.72654989396099,-99.571970802889197,1.9425040666828699,3,shell0-shell0,0
shell0-shell0,2,768,1768,0,-1,3,2,2,315.736151465604,611.88610167369302,296.14995020808999,-92.525588987409094,-190.109878406685,-97.584289419276203,1.9379665547749401,3,shell0-shell0,0
shell0-shell0,2,772,1772,0,-1,3,2,2,362.66535875918998,704.30845017480601,341.64309141561699,-45.596381693822899,-97.687529905572106,-52.0911482117492,1.94203398026352,3,shell0-shell0,0
shell0-shell0,2,782,1782,0,-1,3,2,2,318.39628657161899,617.90001837640898,299.50373180478999,-89.865453881393904,-184.09596170397,-94.230507822575902,1.9406633947579699,3,shell0-shell0,0
shell0-shell0,2,784,1784,0,-1,3,2,2,329.64828477603498,637.606408076197,307.95812330016298,-78.613455676978006,-164.38957200418099,-85.776116327203198,1.9342021103170399,3,shell0-shell0,0
shell0-shell0,2,786,1786,0,-1,3,2,2,300.21703128700398,585.40930267863405,285.19227139163002,-108.044709166009,-216.58667740174499,-108.54196823573599,1.9499536724117099,3,shell0-shell0,0
shell0-shell0,2,789,1789,0,-1,3,2,2,348.79883619938801,677.43841064681305,328.63957444742499,-59.4629042536246,-124.557569433566,-65.094665179940904,1.9422037585571501,3,shell0-shell0,0
shell0-shell0,2,790,1790,0,-1,3,2,2,370.57557634178397,719.30857376721804,348.73299742543401,-37.686164111228301,-82.687406313160196,-45.001242201931902,1.9410576942712401,3,shell0-shell0,0
shell0-shell0,2,802,1802,0,-1,3,2,2,350.42782705544198,683.81778780952197,333.38996075407999,-57.833913397570903,-118.178192270857,-60.344278873286001,1.95137981351388,3,shell0-shell0,0
shell0-shell0,2,804,1804,0,-1,3,2,2,311.27005335327198,605.47870118939898,294.208647836127,-96.991687099740403,-196.51727889097899,-99.525591791238995,1.945187770769,3,shell0-shell0,0
shell0-shell0,2,806,1806,0,-1,3,3,3,328.81645308427301,636.95770455427896,308.14125147000601,-79.445287368739301,-165.038275526099,-85.592988157359997,1.93712236288563,3,shell0-shell0,0
shell0-shell0,2,808,1808,0,-1,3,2,2,321.68605548323598,624.07330478670804,302.387249303472,-86.575684969776802,-177.92267529367001,-91.346990323893607,1.9400073274834,3,shell0-shell0,0
shell0-shell0,2,813,1813,0,-1,3,2,2,358.26807571335502,697.78099521933098,339.51291950597601,-49.993664739658101,-104.214984861047,-54.221320121389297,1.9476504955959699,3,shell0-shell0,0
shell0-shell0,2,820,1820,0,-1,3,2,2,316.07313984925798,626.05331610197902,309.98017625272098,-92.188600603754693,-175.942663978399,-83.754063374644602,1.98072293140935,3,shell0-shell0,0
shell0-shell0,2,825,1825,0,-1,3,2,2,308.68134865798203,600.81903854138204,292.13768988340001,-99.580391795031105,-201.176941538997,-101.59654974396599,1.94640538261704,3,shell0-shell0,0
shell0-shell0,2,827,1827,0,-1,3,2,2,362.41785159125999,704.29539264522805,341.87754105396903,-45.8438888617532,-97.700587435150297,-51.856698573397097,1.94332423072676,3,shell0-shell0,0
shell0-shell0,2,829,1829,0,-1,3,2,2,326.982058545558,642.10275874705098,315.12070020149298,-81.279681907455199,-159.893221333328,-78.613539425872503,1.9637247425842701,3,shell0-shell0,0
shell0-shell0,2,831,1831,0,-1,3,2,2,356.934814286137,690.911162423262,333.976348137125,-51.326926166876198,-111.084817657117,-59.757891490240397,1.93567882641281,3,shell0-shell0,0
shell0-shell0,2,836,1836,0,-1,3,2,2,353.896345548515,689.21915589134801,335.32281034283199,-54.3653949044973,-112.776824189031,-58.411429284533497,1.9475170189257101,3,shell0-shell0,0
shell0-shell0,2,837,1837,0,-1,3,2,2,326.12975175777899,644.95837389159703,318.82862213381799,-82.131988695234099,-157.03760618878201,-74.905617493547496,1.9776128072198,3,shell0-shell0,0
shell0-shell0,2,840,1840,0,-1,3,2,2,359.99593607980802,702.47613639002702,342.48020031022003,-48.265804373205,-99.519843690351195,-51.254039317146201,1.9513446291635199,3,shell0-shell0,0
shell0-shell0,2,843,1843,0,-1,3,2,2,336.18799904665099,662.35510582671202,326.167106780062,-72.073741406362203,-139.640874253666,-67.567132847303995,1.97019259374217,3,shell0-shell0,0
shell0-shell0,2,846,1846,0,-1,3,2,2,337.19220469752503,654.75859514392596,317.56639044640201,-71.069535755488104,-147.237384936452,-76.167849180964296,1.9417963583448501,3,shell0-shell0,0
shell0-shell0,2,855,1855,0,-1,3,2,2,294.995636440189,574.09108277519101,279.09544633500099,-113.26610401282301,-227.904897305188,-114.638793292364,1.9461002532204901,3,shell0-shell0,0
shell0-shell0,2,859,1859,0,-1,3,2,2,309.64442021229303,597.51139770720499,287.86697749491202,-98.617320240719593,-204.484582373173,-105.867262132454,1.92966951349406,3,shell0-shell0,0
shell0-shell0,2,861,1861,0,-1,3,2,2,343.82229753180002,665.56353947707703,321.74124194527701,-64.439442921212901,-136.43244060330201,-71.992997682088998,1.93577770916826,3,shell0-shell0,0
shell0-shell0,2,864,1864,0,-1,3,2,2,391.31499099396802,768.27195674951099,376.95696575554302,-16.9467494590447,-33.724023330867098,-16.777273871822398,1.9633082668211801,3,shell0-shell0,0
shell0-shell0,2,866,1866,0,-1,3,2,2,316.69502061642697,617.13284643240797,300.437825815981,-91.566719836585904,-184.86313364797101,-93.296413811384795,1.94866608648029,3,shell0-shell0,0
shell0-shell0,2,870,1870,0,-1,3,2,2,338.23631572049101,663.75921483229604,325.52289911180497,-70.025424732521302,-138.23676524808201,-68.211340515560906,1.9624126209463799,3,shell0-shell0,0
shell0-shell0,2,871,1871,0,-1,3,2,2,361.61649923675998,709.13849487310995,347.52199563635003,-46.645241216252501,-92.857485207268198,-46.212243991015598,1.9610236158190799,3,shell0-shell0,0
shell0-shell0,2,872,1872,0,-1,3,2,2,314.50515898536901,618.21905869733598,303.71389971196697,-93.756581467643599,-183.776921383043,-90.020339915398907,1.9656881327218401,3,shell0-shell0,0
shell0-shell0,2,877,1877,0,-1,3,2,2,369.58417686267802,714.84377914721404,345.25960228453499,-38.677563590334501,-87.152200933165005,-48.474637342830498,1.9341839394082601,3,shell0-shell0,0
shell0-shell0,2,880,1880,0,-1,3,2,2,296.42148820296899,578.16068426593597,281.73919606296698,-111.84025225004299,-223.83529581444199,-111.995043564399,1.9504681923398599,3,shell0-shell0,0
shell0-shell0,2,885,1885,0,-1,3,2,2,319.46232331242601,632.58526400014796,313.12294068772201,-88.799417140586996,-169.410716080231,-80.611298939644001,1.9801560867679999,3,shell0-shell0,0
shell0-shell0,2,886,1886,0,-1,3,2,2,291.38109223454302,580.13235440108099,288.75126216653803,-116.88064821847,-221.863625679297,-104.982977460828,1.9909746028891699,3,shell0-shell0,0
shell0-shell0,2,889,1889,0,-1,3,3,3,364.55433633196299,705.06456522510803,340.51022889314498,-43.707404121049699,-96.931414855270503,-53.224010734220798,1.9340452024772401,3,shell0-shell0,0
shell0-shell0,2,890,1890,0,-1,3,2,2,337.868083860014,657.76796249846802,319.89987863845403,-70.393656592998596,-144.22801758191099,-73.834360988912195,1.9468188737560499,3,shell0-shell0,0
shell0-shell0,2,891,1891,0,-1,3,2,2,351.81828731056601,691.79468713936001,339.976399828794,-56.443453142446501,-110.20129294101901,-53.7578397985721,1.96634089838736,3,shell0-shell0,0
shell0-shell0,2,892,1892,0,-1,3,2,2,328.43602480413603,644.53707140449399,316.10104660035802,-79.825715648876695,-157.458908675885,-77.633193027008005,1.96244328492548,3,shell0-shell0,0
shell0-shell0,2,895,1895,0,-1,3,2,2,369.74171379348701,725.84168462740001,356.09997083391301,-38.520026659525499,-76.154295452978701,-37.634268793453202,1.96310466887922,3,shell0-shell0,0
shell0-shell0,2,898,1898,0,-1,3,2,2,340.97662218805601,664.62727313325502,323.650650945199,-67.285118264956594,-137.368706947123,-70.083588682166805,1.9491872166142199,3,shell0-shell0,0
shell0-shell0,2,901,1901,0,-1,3,3,3,355.57959857887698,703.87117991029902,348.291581331423,-52.6821418741361,-98.124800170079197,-45.442658295943097,1.9795038374626099,3,shell0-shell0,0
shell0-shell0,2,908,1908,0,-1,3,2,2,343.93082268744701,666.91962735292202,322.98880466547502,-64.330917765566099,-135.07635272745699,-70.745434961890396,1.93910979580623,3,shell0-shell0,0
shell0-shell0,2,911,1911,0,-1,3,2,2,306.56705489773401,592.03333600652002,285.46628110878601,-101.69468555527899,-209.962644073859,-108.26795851858,1.93117077177133,3,shell0-shell0,0
shell0-shell0,2,913,1913,0,-1,3,2,2,353.98245379748897,693.416371544252,339.43391774676297,-54.2792866555234,-108.579608536126,-54.300321880602702,1.9589004034108199,3,shell0-shell0,0
shell0-shell0,2,917,1917,0,-1,3,2,2,342.498095183489,672.63443690752501,330.13634172403601,-65.763645269523295,-129.361543172854,-63.5978979033302,1.96390708843846,3,shell0-shell0,0
shell0-shell0,2,918,1918,0,-1,3,2,2,336.18883638256699,652.57629298203506,316.38745659946801,-72.072904070445603,-149.41968709834401,-77.346783027897899,1.9411004244038399,3,shell0-shell0,0
shell0-shell0,2,925,1925,0,-1,3,2,2,275.30490373010599,530.79729249035097,255.49238876024501,-132.95683672290701,-271.19868759002799,-138.241850867121,1.92803428234869,3,shell0-shell0,0
shell0-shell0,2,926,1926,0,-1,3,2,2,331.01851468894199,644.21567007198303,313.19715538304098,-77.2432257640709,-157.78031000839499,-80.537084244324504,1.94616204678869,3,shell0-shell0,0
shell0-shell0,2,929,1929,0,-1,3,2,2,365.54164055990401,707.11151048698503,341.56986992708102,-42.720099893108902,-94.884469593393504,-52.164369700284603,1.93442123147419,3,shell0-shell0,0
shell0-shell0,2,931,1931,0,-1,3,2,2,294.165890148519,572.97639782186798,278.81050767334898,-114.095850304493,-229.01958225851001,-114.923731954017,1.9478002617250501,3,shell0-shell0,0
shell0-shell0,2,935,1935,0,-1,3,2,2,335.44082237429097,648.90787013366503,313.467047759374,-72.820918078721803,-153.08810994671401,-80.267191867991798,1.9344928430016799,3,shell0-shell0,0
shell0-shell0,2,941,1941,0,-1,3,2,2,371.47012308117399,722.51481299507304,351.04468991389899,-36.791617371838498,-79.481167085305302,-42.689549713466803,1.9450146003725499,3,shell0-shell0,0
shell0-shell0,2,942,1942,0,-1,3,2,2,299.40256298586201,587.59600641054305,288.19344342468099,-108.859177467151,-214.39997366983599,-105.540796202685,1.9625617113982099,3,shell0-shell0,0
shell0-shell0,2,944,1944,0,-1,3,2,2,355.36365463455002,691.20220621146905,335.83855157691897,-52.898085818462803,-110.79377386890999,-57.895688050446701,1.9450559931974201,3,shell0-shell0,0
shell0-shell0,2,951,1951,0,-1,3,2,2,311.34767382536501,600.75864355597196,289.41096973060701,-96.914066627647301,-201.237336524406,-104.323269896759,1.9295427397120599,3,shell0-shell0,0
shell0-shell0,2,956,1956,0,-1,3,2,2,326.82217927508998,633.70253732633103,306.88035805124099,-81.4395611779223,-168.29344275404699,-86.853881576124905,1.93898265635435,3,shell0-shell0,0
shell0-shell0,2,964,1964,0,-1,3,2,2,300.47093963427,582.10970117439297,281.63876154012303,-107.79080081874299,-219.88627890598599,-112.095478087242,1.93732446100422,3,shell0-shell0,0
shell0-shell0,2,967,1967,0,-1,3,2,2,321.69976554760001,620.908520211172,299.20875466357302,-86.561974905412896,-181.08745986920599,-94.525484963793204,1.93008695282776,3,shell0-shell0,0
shell0-shell0,2,971,1971,0,-1,3,2,2,334.82316000845799,660.66699041534196,325.84383040688402,-73.4385804445551,-141.328989665036,-67.890409220481402,1.97318187427254,3,shell0-shell0,0
shell0-shell0,2,973,1973,0,-1,3,2,2,386.91275468525902,753.13172495751701,366.21897027225702,-21.348985767753501,-48.864255122861998,-27.515269355108501,1.9465156313344201,3,shell0-shell0,0
shell0-shell0,2,976,1976,0,-1,3,2,2,353.54003102340602,683.78074556466299,330.240714541258,-54.721709429607102,-118.215234515715,-63.493525086108001,1.9340970910289801,3,shell0-shell0,0
shell0-shell0,2,978,1978,0,-1,3,2,2,327.32356039147402,632.90128504354698,305.57772465207302,-80.938180061538603,-169.09469503683101,-88.156514975292794,1.93356470975266,3,shell0-shell0,0
shell0-shell0,2,982,1982,0,-1,3,2,2,336.46958300773503,652.06597105231594,315.59638804458098,-71.792157445277795,-149.93000902806199,-78.137851582784606,1.93796409536765,3,shell0-shell0,0
shell0-shell0,2,985,1985,0,-1,3,2,2,343.73304453709,668.24244678900595,324.50940225191601,-64.528695915922796,-133.753533291373,-69.224837375450093,1.94407391843556,3,shell0-shell0,0
