node,degree,shell,x,y,is_hub
517,2,1,-0.080578187220871442,-0.22364693159851326,0
518,6,2,-0.25248736787745374,-0.26474628225872165,0
519,3,2,-0.32923656408671986,-0.13650897297142039,0
520,2,2,-0.0099004327349064766,0.3031489024092171,0
521,2,2,-0.21818655738420914,0.23874517192580522,0
522,2,2,-0.30146555622527205,-0.15245349826292068,0
523,3,1,0.012526118901011157,0.16831832395100932,0
524,2,3,-0.26730174554222585,0.39710316859767647,0
525,4,3,0.13519521121840897,0.43539403338622495,0
526,6,1,0.22530753313062796,-0.0081634867015820123,0
527,2,3,0.051848097424704295,0.45678810362504185,0
528,2,1,-0.18002167099075386,0.011076720646476135,0
529,4,2,-0.036630687167237289,-0.37124914964772127,0
530,2,3,0.050018554456918191,0.47658029909683264,0
531,3,2,-0.014542517624282887,-0.36891136292879723,0
532,2,3,-0.26229760287658382,0.37765515682241091,0
533,2,2,-0.1748448843625014,-0.34359956144617787,0
534,3,2,0.033553099183220816,0.31971199081606405,0
535,2,2,-0.29906448108048594,-0.15568398182794893,0
536,2,2,0.25971019124146988,-0.31923813427600434,0
537,3,2,0.032345636086118068,0.3278457633210089,0
538,4,2,-0.033569349669505956,-0.38593875219970453,0
539,2,2,-0.3014703791344342,0.047120331958616583,0
540,4,3,0.13814524503338019,0.46042838275107223,0
541,3,1,-0.15704597573073725,-0.099933614628990364,0
542,2,2,-0.29766692352493929,-0.1592906232147108,0
543,2,2,0.36216823095462802,0.066184551203040759,0
544,2,1,0.045752384028526674,-0.24570525352704767,0
545,2,2,0.039390033684040093,-0.38904577139090779,0
546,3,3,-0.20123696738717894,0.42379198262649431,0
547,2,2,-0.15621242169697186,-0.32210783592893955,0
548,2,2,-0.012713756443276721,0.31678461560110582,0
549,2,1,0.048829824228929203,-0.23660507144877499,0
550,2,2,-0.015363745472393102,0.32802647339356106,0
551,4,2,-0.15355221744476463,0.27812257221929509,0
552,2,2,-0.23183356867970492,0.25049315267349676,0
553,3,2,0.21750879412674456,-0.34371285092320014,0
554,3,2,0.030818172065985694,0.31955307002216204,0
555,3,2,-0.20768124983170708,-0.30629975180344027,0
556,2,2,-0.20212842239144735,0.21521330838040686,0
557,2,2,-0.017158124227979993,0.33123329050800465,0
558,2,3,0.046808825799238105,0.4694881534886054,0
559,3,1,-0.1714985828245344,-0.10943502879994552,0
560,2,2,-0.14888131015027456,-0.31799184573315431,0
561,2,1,-0.17757849384636773,0.0073065922111598541,0
562,2,1,-0.16578076591962149,-0.11102200929843672,0
563,2,2,-0.29600797806885087,-0.16279025616862966,0
564,2,1,-0.17553250570002815,-0.11931363428132094,0
565,3,2,-0.16609837162745361,0.24867752665034309,0
566,2,2,-0.30789371602678112,-0.17206115416097353,0
567,2,3,-0.28566968106137564,-0.42285053193908861,0
568,2,1,-0.078342552615266625,-0.22874970653931045,0
569,2,2,-0.20354716444637883,0.21387143173357376,0
570,2,1,-0.0050418969295716737,0.17763342338204913,0
571,3,3,0.10203881760456124,0.47175728154015661,0
572,4,3,-0.40263211548643307,0.22135161893173114,0
573,2,2,-0.014968204002086379,0.30147483411890524,0
574,2,2,0.26465424120017156,-0.30996780350868069,0
575,2,2,-0.27512416025422903,-0.16205355168263544,0
576,2,3,0.044589033364501943,0.48677082522291959,0
577,3,2,-0.30815086118167989,0.10174989476835233,0
578,2,2,-0.22810190389222462,0.2368867018972933,0
579,2,2,-0.21167646786811098,0.21669420567562497,0
580,3,1,-0.12272176612700619,0.15025783792454792,0
581,3,3,-0.43146787890178867,0.17545205820267379,0
582,3,2,0.2287646655269393,-0.34329948898289275,0
583,3,2,0.21934817180344734,-0.31226506836261769,0
584,2,2,-0.32366657258769654,0.04856044139576577,0
585,3,3,-0.19374793601793466,0.3940926052889403,0
586,4,3,0.13408451454489281,0.45547473881113221,0
587,3,2,-0.32615402998441589,0.10468180210913372,0
588,2,2,-0.14520027953663595,-0.31973001942143164,0
589,2,2,0.37797546726141362,-0.12048614308384697,0
590,2,1,0.16914018403538822,-0.17872179787682621,0
591,2,2,0.34407792299569012,-0.10329731213979665,0
592,2,2,-0.22885320643219209,0.23149451472051552,0
593,4,1,-0.17923349545962308,0.041860657282009564,0
594,5,2,0.076596675261925345,0.32214336920707648,0
595,2,2,-0.15333975332241317,-0.34209841540860142,0
596,3,2,0.029370527293272539,0.31252834648814476,0
597,3,2,-0.17072654196767839,0.25187320924638756,0
598,3,2,-0.20498420903016637,-0.30987332385296396,0
599,2,2,-0.14665686004258624,-0.33899791030992432,0
600,4,2,-0.30504060726244159,0.13746416137626322,0
601,2,3,0.040023438805257883,0.43580771511871186,0
602,2,3,-0.26744539613963281,0.37305930156434164,0
603,3,1,0.010172242638573081,0.17854174611958493,0
604,2,1,0.23047346369939947,-0.088145901047287145,0
605,3,2,0.37037723320200983,0.0037586784485398733,0
606,2,3,0.038126014120069718,0.4657151779758818,0
607,2,1,0.22272745257821008,-0.081949246630419248,0
608,2,2,-0.20895701704439709,0.20823373907703557,0
609,4,1,0.012977875787872087,-0.24863447754359733,0
610,4,3,0.13531517903366433,0.47448817357177908,0
611,3,2,-0.18090147374225651,0.26283574316210317,0
612,3,2,0.25964053472890408,0.22461763905403906,0
613,2,2,-0.21494258602115157,0.21148203278969235,0
614,2,1,-0.19444112380008219,0.0068678015206386084,0
615,3,1,0.12824682584309605,0.1451013540640726,0
616,3,2,0.027987639195621222,0.30675208337519022,0
617,2,2,-0.22674336761907335,0.22039770092176197,0
618,2,1,-0.057258390865056109,-0.19622562105952249,0
619,2,1,-0.0051789375752276726,0.16743394766127867,0
620,2,1,-0.14280814923468296,-0.10828917090544987,0
621,2,1,-0.16969276737122488,-0.00039781629484744729,0
622,2,2,-0.23064595487499126,0.22132137906676333,0
623,3,2,0.026768302153994269,0.33127611074585978,0
624,2,2,-0.24492779624017202,0.23225827577335728,0
625,2,2,-0.0169361677470172,0.30667785816868603,0
626,2,2,0.044694186595771276,-0.38322704335765378,0
627,4,1,-0.095119754352352023,0.14445922895795793,0
628,3,1,-0.16977050191085552,0.028440951645754609,0
629,2,3,-0.26643253917242138,0.36025673101780853,0
630,2,2,-0.018959394795983589,0.31197861630391244,0
631,2,3,0.035051010134547089,0.4539016859137035,0
632,2,2,-0.023832391146290956,0.33828736219386274,0
633,3,2,0.025357434143779445,0.34731452415533948,0
634,2,2,0.050677064072508438,-0.3895018958956441,0
635,2,2,0.3593305043131414,-0.098018222112147974,0
636,2,2,-0.2176246325725221,0.20303260312288612,0
637,2,2,-0.13385888422339448,-0.32429084149201381,0
638,3,2,-0.32193687492642975,0.098971864614739447,0
639,2,1,0.23735051860078554,-0.081549173401749803,0
640,4,2,-0.30675213026078024,0.1340453295965626,0
641,2,2,-0.021866326268521953,0.31334730741728045,0
642,3,2,0.02401687778122695,0.3132741800058052,0
643,3,3,0.097026947961578458,0.45763438597709705,0
644,2,2,-0.020497950020554864,0.29402205820766236,0
645,4,2,-0.15693958523992274,0.27977688246225196,0
646,2,2,-0.23074525698208614,0.21275900664235009,0
647,2,2,-0.13623795825871571,-0.33748220875019952,0
648,2,3,-0.255002544632011,-0.45137757954860136,0
649,2,3,0.032403044864232358,0.46243335449527434,0
650,2,3,-0.28657731645066725,0.37544075171938307,0
651,3,2,-0.011057996974716038,-0.38731227842384941,0
652,2,2,0.37180997109120711,0.082620032763541421,0
653,2,2,0.3639807568157728,-0.090145276257371593,0
654,2,2,-0.02624880011338172,0.32466517791906474,0
655,2,2,-0.026995845294483792,0.32019657202282836,0
656,3,3,0.093066027029845844,0.44975319368767852,0
657,2,3,0.029747784248617959,0.48143921621519403,0
658,4,2,-0.16298468577794015,0.28581533866659031,0
659,2,2,-0.3320728356794917,0.04658398006364016,0
660,2,2,-0.23342790319925569,0.21244896870785074,0
661,3,2,-0.29752069441449486,0.086130395492708636,0
662,2,2,-0.0306193389356119,0.3346871722886402,0
663,2,3,-0.28234491705578146,0.35875212267025181,0
664,2,2,0.26450575542169513,-0.29534702922509659,0
665,3,2,0.022639940448517804,0.31792619317129533,0
666,2,2,-0.034104624654320959,0.34755367762233702,0
667,3,2,-0.18241709446002821,0.26135947892874711,0
668,2,3,-0.27498990172811022,0.33891348466364324,0
669,3,2,0.23418952684657385,-0.31738193711082285,0
670,3,2,0.021277158794100304,0.31826167875682798,0
671,4,2,0.053961066312092562,0.33547774744747189,0
672,3,1,0.025357434143779389,-0.24522296789690681,0
673,2,1,-0.12642454422533791,0.12253709714771882,0
674,2,3,0.026744366766393149,0.45471153162006284,0
675,3,2,0.01958967071159555,0.33920354958250054,0
676,2,2,-0.02817959744904815,0.30150975200956753,0
677,3,3,-0.20268240358799777,0.39687527731629535,0
678,2,2,-0.032665718261423143,0.32058127750316723,0
679,2,2,0.056385587690708769,-0.3901598849072877,0
680,3,3,0.09202849495120427,0.46276300347658794,0
681,3,2,-0.18792849495879227,0.26542325402676881,0
682,4,2,-0.22121824701563081,-0.28280122523438578,0
683,2,1,-0.12680090718776041,0.11931832053676082,0
684,2,2,-0.12956583824883888,-0.33361009644534212,0
685,2,1,-0.0094483705364052512,0.18359862929797277,0
686,3,3,0.092003215756832096,0.48472674559496121,0
687,3,3,0.088858345787270421,0.4834975673363171,0
688,2,2,-0.27168978020706119,-0.16450351305112784,0
689,2,1,0.22838520970580395,-0.075331304902347546,0
690,5,1,-0.087003978655137121,0.15051520257555259,0
691,2,1,-0.012456917563333884,0.19080983275673044,0
692,3,2,0.018151817173797297,0.33897738299895408,0
693,4,2,-0.14797526236078196,0.25683183929062159,0
694,2,2,0.059563617550677031,-0.36563181236539577,0
695,2,2,-0.031027488503539515,0.30261701772380056,0
696,2,2,-0.30239120901664374,-0.18282378088521842,0
697,2,1,0.17676077525826203,-0.17999963105673275,0
698,4,2,-0.28001265463266567,0.11694046671549621,0
699,2,3,0.024016241907344832,0.43872764776208983,0
700,3,1,-0.18173629094610394,0.028517803086744842,0
701,4,1,0.028461415491051342,0.16215060835588452,0
702,2,3,-0.46319020610268291,-0.18868797116472005,0
703,2,1,-0.14556598010314675,0.13377969795898526,0
704,3,2,-0.17147463614677216,0.23931027139370598,0
705,4,3,-0.31015840632740704,-0.38852510483347946,0
706,2,2,-0.33576375304010669,0.043484209834518492,0
707,2,1,0.18613646544486856,-0.18256854312982759,0
708,2,2,-0.13375716935380272,-0.35132810517914448,0
709,2,3,0.021018739315622884,0.47542240421855897,0
710,2,2,-0.037056515778755961,0.32964927517537096,0
711,2,2,0.19787870870452862,0.27652681438537963,0
712,2,2,0.066670211839940444,-0.38091374595254002,0
713,2,2,0.070880009958554271,-0.3707326576379063,0
714,2,2,-0.039644625327263455,0.3360701958951583,0
715,3,2,0.017220651382395008,0.31719982754931153,0
716,2,2,-0.033809072686840622,0.29581520317169852,0
717,3,1,-0.098313506713915588,-0.21117904095106207,0
718,2,3,0.018215837575415131,0.46914132642471795,0
719,2,3,0.014740314340439264,0.5,0
720,2,2,-0.13110358035842185,-0.35577854785042939,0
721,2,2,0.26176608385005229,-0.27883458609027933,0
722,4,2,-0.15400537841319339,0.26293201286667789,0
723,2,2,-0.31504347397811261,0.035619266783945953,0
724,2,2,-0.24362590640417858,0.21906867134358179,0
725,2,1,0.23807100261166075,0.080430941090760419,0
726,2,3,0.013243073752259443,0.44031898220251231,0
727,2,3,-0.29377831023080719,0.35115320178453646,0
728,2,3,0.010128230965888337,0.4536935416332788,0
729,3,2,-0.2956849495489019,0.081741873190478584,0
730,2,2,-0.30656240165480214,0.03043923283638101,0
731,2,2,-0.25103198910770524,0.22294416277955423,0
732,2,3,-0.30555227755511866,0.35434222395577186,0
733,2,3,0.006858335537696561,0.46708979159703712,0
734,3,2,0.015833929096486246,0.31829552030360786,0
735,2,3,0.0043090883352843376,0.46010432597022322,0
736,2,3,-0.31284135572328764,0.35204620448719004,0
737,2,3,0.00026302221720497093,0.48547993503898346,0
738,2,1,-0.15988354921595233,-0.12019879063287725,0
739,2,2,0.079323538118360098,-0.39088180059987532,0
740,2,2,-0.039695548642621988,0.32043644149552153,0
741,2,1,0.12297092934474804,0.16377248837920705,0
742,2,2,-0.32099269400023767,0.029377930174439425,0
743,2,3,-0.31393970161897616,0.3428214180109298,0
744,2,3,-0.31099225835302113,0.32951782700801302,0
745,2,2,-0.041790528726400496,0.32401173391000537,0
746,3,2,0.33595677474620217,-0.18090216242785237,0
747,2,2,0.38006309754030182,-0.083846730249641482,0
748,2,2,0.086673566384091211,-0.40037332631079703,0
749,2,2,-0.32904836263734255,0.026998669656521215,0
750,2,1,-0.15847625569970969,-0.1235052733190089,0
751,2,3,-0.44161254864512844,0.085268254403164864,0
752,2,2,-0.22294041428088832,0.19459123078783316,0
753,2,3,-0.20947229980723928,-0.45529241678747434,0
754,2,1,0.23486032964677467,-0.072649228915900255,0
755,4,2,0.051486825614021861,0.32150718345858503,0
756,2,2,-0.30420239816423383,-0.18815259752462452,0
757,2,2,-0.22626047999566601,0.1949369678284727,0
758,2,2,0.27384144926335763,-0.27814952996636921,0
759,2,2,0.086300570785043718,-0.3654955764402692,0
760,2,2,-0.11704269826689918,-0.33588473469812341,0
761,3,2,0.014275721900658372,0.32459428363923454,0
762,2,3,-0.0010881435274995716,0.45595970424697252,0
763,2,2,-0.043527019920895318,0.32557651036680901,0
764,2,1,0.23947250532362224,-0.069401225130237804,0
765,2,3,-0.31051356250623324,0.31924660470259369,0
766,2,2,0.37067562761815775,0.096214311056111321,0
767,2,1,0.19192343086862634,0.060879223532293164,0
768,2,3,0.48107099232713879,-0.17801953119469052,0
769,3,2,-0.0053803046024458179,-0.38678841427771604,0
770,2,2,-0.045904549648690632,0.33030683995009325,0
771,2,1,-0.17414511822872375,-0.0028996100070912412,0
772,2,3,-0.0046203797445128897,0.46829365665814537,0
773,2,2,-0.043144981713460095,0.30938834454986158,0
774,3,2,0.012475697702900898,0.33635927320969061,0
775,3,2,-0.18151398600115956,-0.28761352928956063,0
776,2,2,-0.29883129259046143,-0.19003248805530729,0
777,4,2,0.049593102144434964,0.3142105995309159,0
778,2,2,-0.33670637205737508,0.024401557184006301,0
779,2,2,-0.041903539089471781,0.29665680842105197,0
780,3,1,0.029339424161638539,-0.24117533168832914,0
781,2,2,-0.047128311310282854,0.31519819114882885,0
782,2,3,-0.45681785264843172,0.070694620149558879,0
783,2,2,-0.050273036492386736,0.32330692104520253,0
784,2,3,-0.32947545930510536,0.32894108098546837,0
785,5,1,0.20728921112724558,0.0051871138659361354,0
786,2,3,-0.008488325424046636,0.48354120142881896,0
787,3,1,0.033720680359938859,-0.25168611062279966,0
788,2,1,-0.11395217594137416,0.10035201319636909,0
789,2,3,-0.012609084634218795,0.49983940435312124,0
790,2,3,-0.42908885180579281,-0.21485040095570276,0
791,2,2,-0.053945359965425259,0.33351910824108877,0
792,2,2,-0.11966410482055058,-0.35158524202143737,0
793,2,2,0.38672683406701275,-0.075600791982281729,0
794,2,2,-0.26823406291525442,-0.17900573965393871,0
795,3,2,-0.00027395619936469023,-0.39392906530779837,0
796,2,2,-0.27192352435655609,-0.18505915829881472,0
797,2,2,0.342917067660018,-0.061981781545520948,0
798,2,2,-0.28833194170372101,-0.19808292598402996,0
799,2,1,-0.19477128574294028,-0.0035929610587502187,0
800,3,2,-0.18132394233167928,-0.29382417658247828,0
801,2,2,-0.047503997019440747,0.29784389616318863,0
802,2,3,-0.47124060846776572,0.055114258548078325,0
803,2,2,-0.28033374526740601,-0.19819682040259176,0
804,2,3,-0.47645192637422829,0.037452203153407165,0
805,2,1,-0.18960091260247122,-0.0076072916713255251,0
806,3,3,-0.46069061927196553,-0.11320556600361822,0
807,2,1,-0.0097836855813176471,0.16569275513507759,0
808,2,3,-0.48107099232713879,0.019528050771245545,0
809,3,2,-0.29136933319375369,-0.12898126492195147,0
810,2,2,0.1922223914209413,0.31120693257976728,0
811,2,2,0.093897385460066374,-0.37644438528055735,0
812,2,2,-0.28554447627480584,-0.2055956792499509,0
813,2,3,-0.013907138468790457,0.47722288657648848,0
814,2,2,0.10130755612136375,-0.38469839479145596,0
815,2,2,0.10644580028268164,-0.38175689116893952,0
816,2,2,-0.29922093446794951,0.015353735564975046,0
817,2,2,-0.050019596244474954,0.30301608954993675,0
818,3,2,0.25740036789093046,0.25343073394662163,0
819,2,2,0.3426219024519736,0.099136606966249055,0
820,2,3,-0.015937283551783067,0.46650771273897962,0
821,2,2,-0.31841937209490589,0.014420705964025865,0
822,3,2,-0.31014480111593595,0.082903883595506669,0
823,2,2,-0.051809769669966657,0.30484620762358139,0
824,2,2,-0.057062952503780892,0.32136244114847012,0
825,2,3,-0.016987349681777134,0.44613145496072859,0
826,2,2,-0.3168381806332346,0.010630165994182733,0
827,2,3,-0.022812996897637047,0.4786276222133512,0
828,2,2,0.16645167518220116,0.3064894231158406,0
829,2,3,-0.02523310550335775,0.47346944589922468,0
830,2,2,-0.33604190847330506,0.0091289777639625008,0
831,2,3,-0.028059621903707355,0.47266493141376409,0
832,2,2,0.3531805422780499,-0.054713445448142051,0
833,2,2,-0.060708834579828792,0.33056473349009774,0
834,2,1,0.054636332667341872,-0.25055908558600348,0
835,2,2,-0.2673999169502036,-0.19966522347879626,0
836,2,3,-0.026398195744389084,0.43186604582115207,0
837,2,3,-0.031012871368102216,0.44829637760051988,0
838,2,2,-0.23229776519260939,0.19764069713729704,0
839,2,1,0.1124295091015276,0.15770501180941321,0
840,2,3,-0.32700937128622271,0.316769979099077,0
841,2,2,0.28110829841221052,-0.27232402133374833,0
842,2,2,0.11707629802444544,-0.40127393573580949,0
843,2,3,-0.036369890251828227,0.46915694369091299,0
844,3,2,0.011258330676677378,0.33084917731471908,0
845,2,1,-0.12589744457948643,0.10818584815650575,0
846,2,3,-0.039590483198825605,0.47161488896725035,0
847,2,1,-0.01183276092686935,0.16790164859009532,0
848,3,2,-0.18064531979606516,0.2484290482508805,0
849,2,1,-0.12006383106757923,0.099717077726960313,0
850,2,1,0.20587610037804616,-0.059704426922712994,0
851,3,2,0.22242998568175371,0.24129787665745478,0
852,2,2,-0.27748772000189015,-0.21004058846829074,0
853,2,1,-0.01646919212296255,0.18307418445633816,0
854,2,2,0.29421112980003011,-0.27165566736898661,0
855,2,3,0.16425922695298928,-0.49707692874876785,0
856,2,1,0.055141451063514466,-0.22596123440107516,0
857,2,2,-0.24602238157186482,0.20695735161581086,0
858,2,1,-0.062319288374362361,-0.21548177322679188,0
859,2,3,-0.33893358364921383,0.31876615655767493,0
860,2,1,-0.14003765351831696,0.11402938073889531,0
861,2,3,-0.17738931747510159,-0.4816835408014265,0
862,2,1,0.22644297173126304,-0.059212745443812137,0
863,2,1,-0.019509397204362691,0.18917964402832943,0
864,2,3,-0.043914159733982244,0.48198145322936203,0
865,2,2,-0.24753688740131169,0.20548596941586919,0
866,2,3,-0.044124519225311749,0.46231711310053303,0
867,2,2,-0.051137513229512259,0.28502058595182139,0
868,2,1,-0.17197374613380817,-0.13473617738093702,0
869,2,2,0.13577633389269858,0.28290493493295266,0
870,2,3,-0.044576903275383085,0.44582959589402427,0
871,2,3,-0.047921461227767276,0.44949568009581387,0
872,2,3,-0.056748749971462634,0.48740725649510519,0
873,2,2,-0.058432603851196085,0.30927556616515678,0
874,2,2,-0.35346111757578336,0.0070607641133716148,0
875,2,2,-0.11189399065524475,-0.34440447250349993,0
876,2,2,-0.22804216207163108,0.18609926937168553,0
877,2,3,-0.058978476928189347,0.48249385594671013,0
878,2,2,-0.2494805522879168,0.20162003946468576,0
879,2,1,-0.019812279984822802,0.18193404415258349,0
880,2,3,-0.055245720021392206,0.44290727502367733,0
881,3,2,-0.18014904617599536,0.24439378832326222,0
882,2,2,-0.30191811148843195,-0.0013820991445686742,0
883,2,1,0.059740082962222177,-0.23067409464320984,0
884,2,1,0.23445335416889496,-0.056364177912926527,0
885,2,3,-0.058090512712833109,0.44323109977925845,0
886,2,3,-0.064549737019904033,0.463333904504445,0
887,2,2,0.11028936542957429,-0.3520927056379447,0
888,2,2,-0.11477925239346899,-0.36186081701175588,0
889,3,3,-0.21491461923983246,0.40525155897549181,0
890,2,3,-0.064118384859848679,0.44552447640477455,0
891,2,3,-0.071581641108718883,0.46944094149111637,0
892,2,3,-0.070978532579208498,0.4515848697243583,0
893,2,2,-0.11632330099899142,-0.37712726374975103,0
894,3,1,0.22879474774666614,0.045532121888467343,0
895,2,3,-0.07337242469473941,0.44927590211366031,0
896,2,1,-0.06708978575099947,-0.23597130829711602,0
897,2,2,-0.32057167997956248,-0.0033487779861298278,0
898,2,3,-0.077766156089621674,0.45649860497493788,0
899,2,1,0.06523226110802835,-0.23898038351225145,0
900,2,1,0.070536315969919605,-0.24470988664018375,0
901,3,3,0.082042815351036524,0.45096947938612486,0
902,2,2,-0.33504280310213913,-0.0059753603123533089,0
903,2,2,0.33646638194675904,0.10993395562615817,0
904,2,2,-0.31988915894442443,-0.010560587513037692,0
905,2,2,-0.059602349016511361,0.30833037525401019,0
906,2,2,-0.35089195229796605,-0.012713425326183095,0
907,2,2,-0.27650433871783886,-0.21402847457996962,0
908,2,3,-0.32593250935082102,0.29717574054645918,0
909,3,2,-0.31591478734371414,-0.14083528683898192,0
910,2,2,0.28432635570276293,-0.2507461166274767,0
911,2,3,-0.08133721315076356,0.45951852819942585,0
912,2,2,-0.062836417834866654,0.31549073075691358,0
913,2,3,-0.088159543204915647,0.47685975836149819,0
914,2,2,-0.067794223095452369,0.32905363574580349,0
915,2,2,-0.23692963221817565,0.18843915247588813,0
916,2,2,-0.0915565759090812,-0.32660088083057048,0
917,2,3,-0.081554823691981387,0.43488271783906518,0
918,2,3,-0.08941053088904119,0.45628147090413085,0
919,2,2,-0.26039549147081525,0.20516598507156769,0
920,2,2,-0.25842578102427016,0.20077983213164335,0
921,2,1,0.24382751427503557,-0.053374070851145039,0
922,2,2,0.29423681747334168,-0.24725995149372951,0
923,2,1,-0.058552014709449346,-0.22724442351045984,0
924,2,1,-0.16572868330728063,-0.13572247015260927,0
925,2,3,-0.33336838223621906,0.2949976742889503,0
926,2,3,-0.089820915598230883,0.44582444104702168,0
927,2,1,-0.018696929540567807,0.16881407795170128,0
928,2,2,0.34440629120382182,0.12759599765352722,0
929,2,3,-0.40581965541165749,-0.242862970178118,0
930,2,2,-0.058645954040133737,0.28867233745795429,0
931,2,3,-0.096163288726754947,0.45975034905163992,0
932,2,2,-0.28743257393120258,-0.22549554807492525,0
933,2,1,-0.20058444039977524,-0.01002291338007967,0
934,2,1,0.11187578108650367,0.17348025128744912,0
935,2,3,-0.33985955312853533,0.29183871213940499,0
936,3,1,0.0092187908588245854,0.16939172097495442,0
937,2,2,0.3303716301410799,0.13462750986398697,0
938,2,2,0.33021641345481906,0.14905355538534115,0
939,2,2,-0.32361773130427607,-0.017571077801920271,0
940,2,2,0.37852763793457539,-0.047716457182588684,0
941,2,3,-0.10067783375118911,0.46578797264492755,0
942,2,3,-0.094303119960094606,0.42968217897897643,0
943,3,2,-0.19488158887960932,0.26051109211653378,0
944,2,3,-0.10073553238082761,0.44326500328532803,0
945,2,2,-0.092045331577781664,-0.33868949275369364,0
946,2,2,0.3005276646197555,0.1452860395669999,0
947,2,1,-0.13994895016002024,-0.12524692088949294,0
948,2,2,-0.23391485938103354,0.17834855048024501,0
949,2,1,0.15951370369642121,-0.15191201723490425,0
950,2,1,-0.14557561292949708,-0.13249380758432885,0
951,2,3,-0.36177307560783339,0.30179478918479552,0
952,2,1,0.20673107251174072,0.073848022118277401,0
953,2,2,0.38492492154558472,-0.038988040133434571,0
954,2,2,-0.25509057705725019,0.19267910945590061,0
955,2,2,-0.062319137902378356,0.2974124398823127,0
956,2,3,-0.10792970575147023,0.4589989493642741,0
957,2,2,-0.24198202066867155,0.17974019376410283,0
958,2,2,-0.24175271817216934,0.17705264972465468,0
959,2,2,0.30357762681849632,-0.2429725576676304,0
960,2,2,-0.29159267325046356,-0.23303120120872869,0
961,2,2,-0.25174183165095498,-0.21187357330419979,0
962,2,1,0.17988971855097802,-0.16447160811069714,0
963,2,2,-0.26438861020360416,-0.22481992403604531,0
964,2,3,-0.46222882162045481,-4.1748233254215728e-05,0
965,2,2,0.31292115338675552,0.1681315469838521,0
966,3,2,0.39163206132027312,0.019247612578933315,0
967,2,3,-0.39188262536679597,-0.27493832624231174,0
968,2,1,0.2443076676625619,-0.049258919143279817,0
969,2,2,-0.065405978449647725,0.30371747860939313,0
970,2,2,0.11900708675795824,-0.36390445969519003,0
971,2,3,-0.10825932119868698,0.44937963256067714,0
972,3,2,-0.18783291340801686,-0.3089924368251834,0
973,2,3,-0.36590565735326808,0.29610501285211743,0
974,2,2,0.12598491531190664,-0.36836014887328927,0
975,3,2,0.0070180434887800944,-0.36500548286983747,0
976,2,3,-0.3893882209780048,-0.31563594674384821,0
977,2,2,-0.095999174926628933,-0.36103448125416937,0
978,2,3,-0.11425648996208979,0.46003429384714323,0
979,2,2,-0.073822593707599263,0.32911582250428778,0
980,2,1,0.20855985253714765,0.079955895797271984,0
981,2,2,-0.092380594412986849,-0.36354094732138187,0
982,2,3,-0.35018378609799145,0.27434415160597592,0
983,2,2,-0.072264099727480699,0.31816977217839582,0
984,2,1,0.076225822837588136,-0.25098834081548504,0
985,2,3,-0.10785256517657277,0.42760624565443772,0
986,2,3,-0.36104243348336401,0.27442961825996959,0
987,3,2,0.3850473094439768,0.031662927703020441,0
988,2,2,-0.27300366993090536,-0.2354674844908631,0
989,2,2,-0.067613789448545819,0.29667438205458663,0
990,2,3,-0.45057648243361775,-0.017985177179192097,0
991,2,3,-0.11461257438968377,0.44077090515907313,0
992,2,2,-0.32435348323563618,-0.021158175262980652,0
993,2,2,-0.069596670791315735,0.29875927676202507,0
994,2,2,-0.076944826216403292,0.31907810914396229,0
995,2,2,-0.07660620094671701,0.31295520333277105,0
996,2,2,-0.26511831047031942,0.19245775867180659,0
997,2,3,-0.13830712036562443,-0.49366635621780575,0
998,2,1,-0.020565266797939255,0.16959933408612857,0
999,2,3,-0.36521259741885925,0.26909640539320667,0
